# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = eight_schools_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = C:\Users\zhixi\Documents\gitRepositories\sueAnalysis\stanModels\eightschools\fittingData\Fnc91Wn2HXaKFMivT6k8QL-data.R
# init = 2 (Default)
# random
#   seed = 208526
# output
#   file = Fnc91Wn2HXaKFMivT6k8QL-output-1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,tau
-14.6323,0.864402,0.198263,3,7,0,18.909,2.87736,3.13087,4.94335,5.01423,0.523729,2.79896,-2.1488,0.878313,6.50551,2.26238
-14.6893,0.627358,0.198263,3,7,0,17.5445,5.73861,5.79653,3.46545,-1.24282,4.20649,1.02643,6.56556,7.58032,2.32614,3.84074
-16.5907,0.97856,0.198263,3,15,0,19.1766,2.53832,10.5972,8.05178,-2.26493,3.20337,-2.6662,5.80741,6.10727,4.34089,4.18767
-17.604,0.972738,0.198263,4,15,0,21.0548,5.23555,6.95262,7.34153,13.9,6.63749,5.52184,2.00546,7.58178,-2.56419,6.31438
-19.1363,0.995001,0.198263,4,15,0,21.0043,6.83049,9.23553,4.4363,-4.21796,4.0118,12.5269,6.38214,6.87637,16.3267,5.35934
-15.567,0.959155,0.198263,4,15,0,22.3066,2.55628,10.3751,2.75338,5.06111,-0.0293548,-0.0961054,6.53744,5.85225,1.78854,4.88796
-18.6806,0.956437,0.198263,4,23,0,20.8528,8.46153,12.276,-2.64478,4.29025,2.5126,5.25334,14.2306,10.8898,11.0233,5.07765
-17.3765,0.968656,0.198263,4,31,0,22.8304,6.16666,4.30467,5.50962,6.46762,13.0197,2.76015,5.62979,9.04086,-3.45888,6.02491
-20.8418,0.928528,0.198263,4,31,0,25.1941,6.78545,7.68097,9.58613,16.1253,-5.21818,8.1951,-2.20639,16.2746,11.5498,7.3051
-20.3697,0.930093,0.198263,4,15,0,26.2815,0.431992,6.69524,5.37544,0.937736,7.21877,11.5438,4.61969,11.1676,7.96295,9.10186
-22.6595,0.9191,0.198263,4,31,0,27.1062,3.15418,19.1017,9.58644,2.93341,2.24251,10.4623,4.34062,27.8373,11.3707,11.8587
-24.896,0.996778,0.198263,5,31,0,28.5217,1.85216,17.2277,15.3866,10.2876,6.0798,-2.26215,8.9436,32.7298,10.9943,17.4113
-24.5738,0.981129,0.198263,5,31,0,28.5133,20.7885,25.1309,8.25712,-4.92686,11.1696,10.7482,6.17013,11.4215,16.3921,23.2165
-21.8586,0.988429,0.198263,5,31,0,27.5954,3.22372,0.169784,8.83692,17.9179,3.85999,-4.83512,5.60234,13.138,9.86809,11.7016
-19.2166,0.997354,0.198263,4,31,0,25.9102,8.04196,6.65363,-0.979674,8.20324,4.52266,8.96182,7.83455,2.9378,15.4205,3.73499
-18.8318,0.996874,0.198263,4,15,0,23.1135,3.60831,6.56237,6.09045,-3.287,9.23362,-4.28917,-1.27232,9.1294,-4.20754,4.79502
-16.5616,0.994832,0.198263,5,31,0,23.9714,9.94135,15.9803,5.50299,9.74648,3.86369,2.4926,6.93944,7.15379,14.1859,4.55292
-14.62,0.7913,0.198263,3,15,0,21.4638,8.87453,16.2063,6.53352,6.88428,9.24044,9.18742,9.26038,12.621,13.0688,4.75478
-12.7395,0.516622,0.198263,3,15,0,17.8803,9.45271,6.69869,7.54542,8.39006,10.1926,6.77514,6.81079,7.65129,12.931,1.89179
-12.9945,0.984755,0.198263,4,23,0,17.4795,6.09742,6.09983,5.12303,4.60108,0.657911,5.74013,6.26296,8.31471,2.22185,2.90247
-12.0508,0.963024,0.198263,3,15,0,17.5481,4.60554,5.69595,3.38431,4.33627,1.64942,4.62025,5.43425,7.40054,1.14825,3.11166
-14.1202,0.679351,0.198263,4,15,0,18.958,7.25396,4.06557,4.69909,5.14905,10.2219,3.12514,5.76548,4.13384,6.27984,3.78793
-14.4036,0.987649,0.198263,4,31,0,20.042,12.4054,15.8747,5.30056,11.9668,10.2871,10.2789,10.2331,13.1849,11.6312,4.29193
-12.7209,0.954487,0.198263,4,31,0,22.109,7.85835,8.3016,3.33193,7.85931,9.94934,6.78118,5.86299,12.1991,5.24283,2.88012
-14.3787,0.681273,0.198263,4,31,0,20.8045,8.30969,12.7965,7.91149,11.6941,12.2583,2.58315,9.73794,9.16709,11.4461,3.63751
-20.31,0.808765,0.198263,4,31,0,23.5607,0.954065,10.9,-5.90467,-3.2655,3.32323,9.72007,4.2495,11.868,4.16217,6.78034
-18.9295,0.903568,0.198263,5,31,0,24.2607,12.5498,10.9479,17.0008,5.21083,9.61154,6.01506,0.460392,8.20658,9.40978,5.51654
-18.266,0.997306,0.198263,5,31,0,23.5352,8.10731,15.8008,-3.49566,7.71917,4.78635,4.16465,12.0913,12.4942,6.16502,5.87851
-18.2816,0.852923,0.198263,5,31,0,27.0323,10.2992,14.6745,21.3081,7.71192,11.4592,4.37453,4.23982,13.3881,13.7839,7.7884
-20.0478,0.960784,0.198263,5,31,0,24.0537,11.8284,12.5867,-1.48061,9.44413,9.11064,1.24268,3.76371,13.9091,3.94028,6.09016
-19.3701,0.995977,0.198263,4,31,0,30.1292,5.10914,5.26051,-4.24104,8.1936,6.007,-4.72017,0.542008,7.70833,8.50219,8.48143
-17.7952,0.994989,0.198263,4,31,0,23.9144,11.6419,17.6385,18.2631,6.08969,10.2928,15.595,11.5893,10.4933,7.83535,3.7692
-18.863,0.952974,0.198263,4,15,0,22.8327,12.2617,16.719,20.763,5.58681,16.1652,5.06397,11.679,11.5847,12.4217,8.4473
-19.2657,0.985856,0.198263,4,15,0,25.3245,11.6292,14.1903,20.5662,5.59297,18.1025,3.20302,13.1896,10.3543,12.6018,7.86432
-25.5414,0.968066,0.198263,4,15,0,27.6709,11.6973,19.6771,19.0819,-11.1458,16.9064,-2.53237,25.7616,9.30558,12.377,14.792
-26.0469,0.979519,0.198263,5,31,0,30.8625,6.77045,14.9953,1.16792,31.6152,6.27581,5.09157,-14.299,15.5473,11.8648,11.5682
-20.1854,0.998947,0.198263,4,31,0,31.9266,4.98425,23.7004,12.1507,-0.216526,7.13043,-4.95773,5.03337,15.9356,-0.79943,9.0468
-20.1011,0.980052,0.198263,4,31,0,24.2719,5.00425,23.3584,1.36761,-6.62492,2.06844,-1.41908,6.00997,14.7872,3.80468,11.2628
-21.5287,0.997829,0.198263,5,31,0,23.4394,7.37271,22.6476,4.31963,-10.3844,-5.54326,-0.776965,3.19839,11.4124,13.2821,10.1103
-22.0189,0.988739,0.198263,5,31,0,26.9404,6.33997,28.3699,14.3356,14.2193,1.00688,10.5921,5.11385,16.5722,7.53037,12.6186
-23.149,0.993081,0.198263,5,31,0,26.322,14.4786,12.3709,3.67324,8.14923,25.9601,1.07938,9.0304,21.1877,21.9725,6.46256
-20.8266,0.997533,0.198263,5,31,0,26.374,7.64429,10.3854,11.3382,4.98149,-5.17599,9.3663,2.20652,4.86999,-3.43844,8.51375
-25.0879,0.800427,0.198263,5,31,0,31.3987,7.96984,30.3855,0.989835,-10.0647,20.9509,-7.4306,2.47592,26.6745,-2.63877,14.3389
-24.7803,0.983861,0.198263,5,31,0,29.5105,10.9369,29.1707,15.9701,-9.64951,-4.55982,16.5942,0.414887,14.1078,2.51198,14.6676
-25.8408,0.966226,0.198263,5,31,0,30.1086,11.5905,10.1879,2.95596,22.7098,17.6194,-7.20325,8.11956,23.8143,28.8573,19.6117
-20.4945,0.991129,0.198263,5,31,0,31.4906,13.0619,17.6779,-2.2058,6.38722,15.6055,1.52073,3.98397,17.1934,20.6149,8.8126
-23.3179,0.956559,0.198263,4,31,0,25.8048,9.03699,33.7238,5.9255,6.57491,13.6371,4.20641,17.5228,9.39027,17.4197,16.648
-22.8953,0.996748,0.198263,4,31,0,24.906,7.93454,33.2071,5.01342,6.8103,12.7103,0.519753,17.7572,9.72953,16.0164,14.9465
-21.3339,0.983331,0.198263,5,31,0,25.5101,0.287272,-1.17128,9.64002,4.98916,6.66805,8.19907,1.50767,13.78,0.520885,11.1653
-24.662,0.997289,0.198263,5,31,0,28.0236,11.0042,23.2606,-4.04195,-0.505534,0.441704,-4.32372,3.35751,1.26885,-3.31536,16.4447
-30.5211,0.907569,0.198263,5,31,0,35.8631,-19.1897,-3.47114,7.23992,-11.9927,3.16287,-6.36619,-6.60637,23.9506,9.06248,17.1858
-25.655,0.955773,0.198263,5,31,0,35.3574,4.92334,19.6696,6.90664,4.98522,-14.2637,-0.371576,2.98016,-2.76957,-2.52784,16.5972
-19.7252,0.992549,0.198263,4,15,0,27.0381,4.98253,-4.90144,4.5378,-1.60141,10.7825,1.96728,3.27053,11.6413,3.75343,4.09163
-21.1821,0.926648,0.198263,4,31,0,25.1401,6.24584,19.1681,16.5414,6.03966,8.34529,2.04346,7.70988,3.77887,16.8298,5.22154
-20.1251,1,0.198263,4,15,0,22.9761,10.9022,14.2388,9.31581,4.19946,1.97188,0.116912,0.0805236,4.28565,13.0453,11.0476
-20.0664,0.994286,0.198263,4,15,0,24.5339,3.42179,10.08,8.00336,16.5628,5.24374,3.36617,1.74864,-0.970181,8.85179,7.27336
-19.6181,0.987276,0.198263,4,15,0,24.1142,6.95333,15.7056,8.83032,-0.534299,3.5311,5.38183,2.33594,8.05644,-2.72573,3.96181
-22.5538,0.993914,0.198263,4,15,0,24.1314,1.88362,-9.48563,14.4097,7.76149,4.31615,-0.0250674,-0.276968,14.9774,7.16568,7.43654
-18.911,0.994377,0.198263,4,31,0,25.4085,6.36239,8.85145,10.824,18.3734,8.88307,0.281545,0.843894,12.1377,11.7857,8.04834
-21.3447,0.986543,0.198263,4,31,0,24.6884,6.57218,26.0018,4.31406,11.7372,11.3668,3.93967,-8.75543,7.97992,12.7126,10.8179
-24.8811,0.93788,0.198263,5,31,0,28.5896,5.78935,11.2687,2.37411,-5.39509,-2.02708,0.48595,23.5653,9.70502,3.10074,18.0654
-24.8627,0.99596,0.198263,5,31,0,28.6788,14.7356,10.7009,17.2567,13.1309,27.5193,3.58672,-10.8201,14.686,14.0367,12.0858
-25.7831,0.997068,0.198263,5,31,0,29.9549,17.1357,33.0623,7.66203,7.90347,3.18736,10.0756,27.2817,20.284,33.6309,12.7731
-26.2009,0.995612,0.198263,5,31,0,31.1807,14.9584,22.1507,22.3339,5.01995,18.532,3.90967,-15.3751,6.33418,25.8402,15.1259
-22.6902,0.998032,0.198263,5,31,0,30.2969,10.9768,10.8539,6.62462,17.9277,0.454122,9.77836,16.4156,27.2083,19.701,8.45355
-22.5743,0.996866,0.198263,5,31,0,26.1399,15.2961,36.0819,15.1642,-0.177052,23.4036,4.9031,7.76724,14.5711,13.9672,12.5242
-20.0295,0.993775,0.198263,5,31,0,29.71,13.7441,14.9231,1.71392,13.6458,4.86377,4.86791,11.2152,23.9636,10.2509,9.2459
-21.524,0.985115,0.198263,5,31,0,26.0701,6.09781,6.93282,20.9896,3.29643,15.7625,7.73856,13.7063,11.5423,3.50556,7.54431
-21.8571,0.997606,0.198263,5,31,0,26.2584,8.60769,20.1486,6.41118,8.13049,-5.22265,2.66823,-1.10286,17.1058,26.3723,12.7541
-27.1423,0.977573,0.198263,5,31,0,32.5832,22.2134,29.1253,1.57591,20.7473,36.6522,8.97038,14.9264,17.9882,22.3891,11.3461
-18.2213,0.997406,0.198263,5,31,0,28.3073,12.9629,16.0663,20.5465,7.90207,4.70973,9.35271,9.11378,20.0661,12.2263,5.42913
-20.3612,0.956063,0.198263,4,31,0,26.2532,2.49251,9.95679,10.6167,-5.04452,4.90558,-2.96006,10.8849,17.633,0.338591,11.0477
-23.1821,0.93673,0.198263,5,31,0,29.6395,9.62967,11.603,17.5714,-2.70378,3.32175,1.92536,-3.62917,10.0181,18.9142,5.49523
-20.3897,0.998304,0.198263,4,15,0,24.7163,9.15601,11.0899,17.4644,-1.61725,3.34121,3.92721,-2.55391,10.5835,19.1505,6.82922
-20.497,0.998006,0.198263,4,31,0,25.7861,3.95114,6.57828,9.03177,-11.5949,6.31121,6.27103,-4.57969,10.4458,12.2814,10.4825
-22.9441,0.975461,0.198263,4,31,0,26.6094,4.2759,3.17788,13.5236,-13.8085,11.5916,0.989617,-4.54794,12.5125,15.9608,7.59772
-21.5911,1,0.198263,5,31,0,27.3261,13.0034,24.0794,-0.0178059,16.7145,3.98527,4.75574,16.5965,9.90897,10.782,11.4238
-19.6244,0.993964,0.198263,5,47,0,25.2564,5.61326,-7.43071,6.65989,2.33765,3.44942,4.82198,2.08282,10.344,6.15384,7.68558
-23.9444,0.994997,0.198263,5,31,0,28.1535,-7.1921,10.4791,-3.16654,-14.7156,-7.29177,0.384292,-1.85493,2.83966,-10.1523,12.6411
-27.5719,0.970134,0.198263,5,31,0,33.3411,3.68321,-4.44336,8.34244,-6.39948,22.9447,-11.8174,-6.56011,6.35373,18.5025,8.8914
-27.521,0.998714,0.198263,5,31,0,32.6592,13.0559,39.8791,9.0826,14.385,-8.90787,-5.73365,14.6054,22.5075,-2.06473,11.4958
-25.2849,0.964208,0.198263,5,31,0,35.9412,13.131,7.66884,17.5008,0.124012,19.8537,8.86606,-2.5135,9.54846,22.8546,20.9711
-21.1412,0.99471,0.198263,5,31,0,26.9598,7.73276,10.2474,-1.72774,6.28525,7.02626,9.78801,3.27426,4.39739,-6.81677,5.56897
-21.0002,0.967199,0.198263,5,31,0,25.389,6.58095,13.17,1.86736,2.9274,13.4857,11.7793,3.07996,2.46625,-5.20527,9.07318
-22.0628,0.956222,0.198263,4,15,0,25.8614,1.39677,-1.92394,7.71382,3.17328,-5.90573,-10.1374,4.65727,13.1737,9.79709,6.39746
-16.8107,0.98983,0.198263,4,15,0,24.2463,5.57114,10.6276,2.3994,-0.24568,8.4735,10.5157,0.469006,7.53394,3.04628,3.46692
-22.0289,0.820833,0.198263,4,31,0,25.9624,11.2901,11.8216,22.5727,16.0108,6.55927,7.49641,12.3297,2.98192,9.63062,4.11428
-20.1648,0.972414,0.198263,4,31,0,27.6744,0.635249,5.1977,-1.03312,-9.2319,6.85354,-2.15958,-3.931,7.05316,1.90275,3.67714
-9.367,0.975758,0.198263,4,15,0,21.4469,4.45235,3.9504,3.85814,5.55177,1.88361,6.02842,4.07608,4.38996,3.53153,2.01281
-6.42815,0.743473,0.198263,3,13,0,11.1959,3.72523,3.6792,3.33545,3.20685,2.28598,2.56501,3.84441,3.66561,5.13044,1.3231
-8.79095,0.023487,0.198263,5,31,0,13.3438,2.67989,2.89499,3.27736,1.89655,4.51615,3.89588,3.32182,3.41826,1.33646,1.94512
-14.8524,0.738065,0.198263,4,31,0,18.2563,9.73141,12.554,7.5191,7.44776,11.1944,9.00349,1.8797,6.81159,11.9589,3.2517
-18.1962,0.93968,0.198263,4,15,0,21.966,10.3695,7.35059,6.24999,13.3217,3.41362,6.94502,17.6241,8.64031,13.7409,5.73021
-18.5043,0.957417,0.198263,4,15,0,23.2414,9.69191,8.0626,5.34863,12.1352,3.105,4.17841,17.6588,9.45358,13.0137,6.96087
-22.2857,0.970331,0.198263,5,31,0,26.1469,-0.758737,4.24428,1.71685,-11.3177,-0.673968,-9.58789,-1.68839,18.3989,6.74202,13.262
-22.6796,0.984906,0.198263,5,31,0,27.37,13.8036,13.0586,4.40007,13.7733,10.2155,11.5183,7.20548,0.562011,3.03666,11.4641
-21.5949,0.960368,0.198263,5,31,0,29.3451,7.342,14.7671,-2.22249,10.5584,21.158,11.8979,4.99868,10.3321,2.57591,9.36481
-22.6595,0.975093,0.198263,4,15,0,24.6305,9.65188,17.2153,-4.96798,7.22987,21.1465,9.38146,3.10371,11.6749,3.97694,5.81173
-22.2123,0.99974,0.198263,5,31,0,26.9144,10.9798,16.8869,22.5782,10.8816,-2.26032,5.95621,2.75963,7.04,19.6275,6.77483
-22.4494,0.999472,0.198263,4,31,0,26.8286,14.5088,25.2021,23.2914,18.8476,2.14944,5.43323,7.71796,15.3788,23.3066,12.7091
-23.3304,0.995956,0.198263,5,31,0,28.597,9.71705,6.68026,16.6308,-16.7922,9.82672,1.88655,6.60024,22.24,17.9158,10.6072
-25.3853,0.983674,0.198263,5,31,0,29.2896,6.38603,36.093,-3.12228,22.5798,-2.03727,4.58258,11.2721,8.91013,11.6945,13.7818
-24.602,0.98361,0.198263,5,31,0,29.4024,3.29864,30.7075,8.04613,-13.2512,23.9794,-0.643512,-6.31738,11.2164,6.39021,14.0858
-24.141,0.949502,0.198263,5,31,0,27.8113,14.8285,25.3494,0.149232,-6.156,19.7173,7.16451,-4.96621,13.4696,10.7247,9.91391
-25.7083,0.961596,0.198263,5,31,0,29.381,0.0508191,2.17183,13.9427,3.02598,-4.31224,5.67115,22.3019,9.73971,5.75457,14.9506
-23.4467,0.999616,0.198263,4,15,0,26.9616,-0.25821,6.32422,12.4608,3.84595,-6.21438,7.53627,15.2414,10.1912,8.96616,10.7938
-23.2777,0.985833,0.198263,5,31,0,27.3537,9.20903,17.0846,10.5845,7.33294,18.9205,3.41839,-8.28313,12.4894,8.38435,19.7359
-20.3853,0.982044,0.198263,4,15,0,26.7053,5.83654,0.844615,-0.926687,3.85409,-0.377801,-0.271778,13.1711,1.31413,5.98004,7.14943
-17.915,0.992171,0.198263,4,15,0,22.0525,0.501194,6.27854,0.99535,-1.50014,0.579005,-1.01299,10.8705,4.31406,5.33829,4.66826
-19.221,0.996978,0.198263,4,15,0,21.8803,-0.637932,6.36649,-0.539952,4.6678,1.68729,4.61337,-9.9482,5.7797,2.82972,6.09978
-17.3329,0.992899,0.198263,4,15,0,23.2609,2.70291,1.03008,5.00183,-2.799,3.37912,5.12389,11.3306,2.71716,2.18592,4.94217
-21.3958,0.899379,0.198263,5,31,0,23.3898,3.15643,21.0253,8.16858,8.20497,4.52086,-0.547572,-9.76918,16.8514,11.8738,13.8732
-22.2606,0.989051,0.198263,4,31,0,24.9262,-2.90934,7.73582,6.76644,9.7858,-1.04572,-4.40345,-4.27305,18.0868,5.65372,12.2672
-23.3532,0.981769,0.198263,4,31,0,26.9324,9.56317,12.3073,10.8866,17.4192,-1.63791,-12.3678,2.41251,21.2906,13.3148,9.08358
-21.9893,0.998249,0.198263,4,31,0,24.76,9.0133,15.7172,12.9265,17.7772,-1.87653,-8.13374,1.65412,19.7349,16.2718,11.4157
-21.1482,0.995463,0.198263,4,31,0,24.9533,7.64242,14.0969,11.1959,16.1558,-0.841407,-5.42069,-0.615924,16.6015,17.0362,12.0753
-21.2833,0.982985,0.198263,4,15,0,24.0519,9.91135,17.5215,17.8961,10.7785,-0.204053,-2.35727,0.752069,20.121,20.2065,12.5192
-21.8153,0.986087,0.198263,5,31,0,25.4829,15.6475,21.044,15.5617,3.73524,6.0482,14.0588,15.0748,26.7533,10.8118,11.7033
-13.3441,0.503856,0.198263,5,63,0,24.6932,10.7371,9.67765,6.84803,11.0505,8.28938,7.04148,13.2253,14.0123,8.21395,2.58931
-12.4922,0.888137,0.198263,3,7,0,16.3285,9.05736,13.9719,9.23254,11.3484,9.44956,7.41313,12.1879,11.5842,10.3107,2.96863
-16.4282,0.961018,0.198263,4,15,0,17.8467,11.7371,15.0355,4.88828,5.38473,8.68351,9.59814,5.9671,11.8946,6.05514,4.94339
-12.342,0.970329,0.198263,4,31,0,19.2964,4.85454,1.1427,6.54578,3.46853,4.06614,1.33463,5.78215,3.47836,6.38632,2.56395
-10.4054,0.936939,0.198263,3,7,0,16.0976,5.71625,8.23572,4.56691,6.04574,4.95296,8.26127,3.91047,7.52605,4.13514,1.52211
-13.7741,0.610001,0.198263,3,7,0,14.7713,6.37286,3.36457,7.31537,5.07429,6.62744,1.22791,8.46285,6.06799,9.79707,3.90194
-15.6384,0.929019,0.198263,3,15,0,18.5818,3.33182,5.93185,7.68694,4.56768,4.40991,5.46558,6.41074,-0.111022,9.10885,3.81278
-16.6275,1,0.198263,4,15,0,19.6946,2.27699,5.00476,10.2317,0.0383755,-1.40807,-0.170215,-1.17697,6.65552,-1.1512,3.72569
-17.3052,0.857343,0.198263,3,15,1,18.4537,3.03945,4.25978,9.91096,3.44593,-0.791488,1.41296,-2.27187,7.22576,-1.98458,6.52457
-16.6387,0.989843,0.198263,4,15,0,19.9164,4.32451,5.97784,1.30526,0.383023,3.96841,-1.69455,-1.20084,13.6397,2.10333,5.50059
-16.6347,0.869445,0.198263,4,23,0,24.8661,4.26707,9.22452,4.90392,2.67457,9.93927,1.00288,5.68816,5.39864,6.4686,7.42791
-16.8589,0.9946,0.198263,3,7,0,18.7263,3.23179,12.6383,4.04422,1.70538,11.5945,2.46716,5.55365,5.07782,7.15739,5.88395
-18.2062,0.954558,0.198263,5,31,0,24.4506,10.8033,20.4337,5.93977,11.3809,11.0472,8.76557,5.98691,23.334,13.3259,6.89323
-19.6048,0.95436,0.198263,4,31,0,24.1469,8.89713,11.3913,0.623979,2.00869,6.1148,15.149,-1.49123,7.9729,9.0335,7.27834
-14.5752,0.97173,0.198263,4,15,0,23.2277,6.42446,5.26382,9.27997,10.0481,4.6484,0.0277676,5.02793,6.33051,4.75162,2.44896
-17.8099,0.879165,0.198263,4,15,0,22.0011,7.37346,8.54305,0.717375,-0.349512,4.38169,12.6828,9.55158,4.88439,8.1779,4.75632
-18.8965,0.972191,0.198263,4,15,0,24.2754,4.20318,3.56545,9.6728,9.9286,2.80088,-7.05956,-0.863487,3.42556,7.14238,6.6137
-13.584,0.982349,0.198263,4,15,0,21.9439,5.18008,5.84963,6.52378,8.06942,5.67247,3.47108,11.3846,5.00132,4.16489,3.16684
-13.1701,0.811765,0.198263,3,7,0,20.0673,5.90924,6.06972,6.322,6.41774,7.47437,5.74401,4.48996,10.3621,10.4845,1.77109
-13.2097,1,0.198263,3,7,0,18.3146,7.04917,10.3764,5.19599,9.04723,7.74179,9.47302,10.98,6.40798,4.10924,2.61464
-19.7413,0.681034,0.198263,4,15,0,21.4601,2.78059,10.5637,9.75725,-3.68033,4.56595,6.53974,-5.32105,12.364,14.2618,6.85964
-22.2037,0.943876,0.198263,5,31,0,27.551,11.9135,17.0505,7.91476,-2.07568,16.2554,0.985915,20.3322,21.6808,19.5277,6.86403
-22.8516,0.998915,0.198263,5,31,0,29.9472,7.31169,10.1819,7.57089,16.7144,17.6849,7.92188,-5.63753,2.70493,-1.03294,11.3721
-23.8454,0.999536,0.198263,4,15,0,24.5404,8.18673,12.9327,7.76961,19.0448,19.0637,6.3128,-7.43155,1.04353,-1.59694,10.6952
-23.5274,0.995539,0.198263,5,31,0,26.7251,15.179,9.0938,12.4388,-7.92072,2.79923,9.58505,14.9722,19.7995,25.6013,13.7873
-23.7899,0.999421,0.198263,5,31,0,27.4089,13.7934,17.4945,6.60986,0.653841,4.69291,18.3233,9.67487,12.649,34.0808,9.97708
-24.4928,0.937013,0.198263,5,31,0,31.1336,9.81922,6.68637,20.2088,-2.73433,8.44929,-12.47,1.47425,21.9351,-3.88006,12.5124
-21.5604,0.988541,0.198263,5,31,0,30.3572,6.71905,24.2638,3.50983,-2.89853,-5.32237,5.02006,4.65793,3.11709,6.8371,7.19662
-20.7496,0.999849,0.198263,5,31,0,25.4986,8.2241,-0.801575,6.92452,5.96905,8.59233,-0.619407,-2.47229,19.4316,-0.595354,7.42508
-19.9526,0.997845,0.198263,5,47,0,23.6542,11.427,9.07787,-0.530715,10.2176,14.0518,4.14062,10.9363,21.5626,19.0892,8.41539
-18.5012,0.982015,0.198263,3,15,0,21.6709,11.7223,9.98392,1.52549,11.1288,15.5915,4.39928,8.97418,17.2008,18.3791,5.08997
-19.4723,0.862811,0.198263,5,31,0,24.2137,5.44947,15.5913,6.86294,11.9397,-4.27353,2.55272,12.1109,8.41645,6.16222,8.44265
-19.7841,0.939821,0.198263,4,15,0,29.2085,6.85951,13.8779,6.06815,15.6078,-5.85372,2.75173,10.8071,7.90094,6.11509,6.49368
-21.4175,0.918676,0.198263,4,15,0,28.7758,4.82136,-2.33611,2.35388,7.47681,8.43145,16.4193,-0.193605,6.4666,3.04098,7.65991
-20.9886,0.975789,0.198263,4,15,0,26.1121,3.73543,17.035,-1.33535,4.67358,12.0035,-2.85425,1.41635,0.724874,1.75888,4.6958
-20.8913,0.99999,0.198263,4,15,0,25.9322,0.493828,-0.835522,-0.467234,6.74541,-10.8197,-1.08747,-3.18202,9.3853,5.83008,5.73452
-19.9878,0.963364,0.198263,4,15,0,25.4849,-0.795199,0.237137,-0.749815,2.80182,-7.0344,0.0156244,-6.68703,11.2013,4.74516,7.52648
-17.997,1,0.198263,4,15,0,21.135,0.861247,4.77511,-1.8995,0.682611,-5.45877,-3.90891,-0.312182,9.67247,6.43314,5.64529
-19.8905,0.938279,0.198263,4,15,0,23.8386,1.72922,2.32898,-7.30297,2.18805,-2.02585,0.879729,-3.42326,6.6468,8.87344,7.98952
-25.9056,0.979489,0.198263,5,31,0,31.1518,12.2202,10.188,12.4007,1.57207,19.0292,1.19915,7.15763,7.58909,-14.3506,21.7958
-24.6638,0.998036,0.198263,4,31,0,31.9578,2.34778,13.0159,0.898826,8.03791,1.83603,7.69174,-0.84397,26.8578,22.0214,20.48
-23.1034,0.982231,0.198263,4,31,0,28.5398,16.5537,11.1055,1.14272,11.191,17.8718,-4.62892,1.10372,22.7901,12.8306,14.2679
-22.5427,0.848968,0.198263,4,23,0,26.0232,5.84138,20.9846,-0.149509,6.75382,14.9729,-4.77246,-6.75755,24.6926,14.6571,11.4947
-20.585,0.928273,0.198263,3,15,0,25.0402,8.14979,18.6865,-0.249835,3.61673,10.4017,-5.33233,-5.01414,19.1627,11.0418,9.03886
-19.0665,0.969809,0.198263,5,31,0,24.407,11.2112,18.1706,16.8839,3.26736,2.69557,10.7312,8.14484,8.08114,9.20396,4.26648
-18.6832,0.997241,0.198263,4,31,0,22.7774,2.33178,12.5499,3.50422,3.36746,7.73911,-6.65819,-1.23461,14.7913,5.93718,7.69711
-28.6626,0.891324,0.198263,4,15,0,30.9323,8.49034,-0.871244,13.1606,-21.0892,9.25363,12.3922,-9.93241,31.9221,9.5766,13.3672
-27.7997,0.977765,0.198263,5,31,0,34.6774,2.14054,14.8202,-4.92196,17.6224,1.99524,3.35845,2.8932,-13.5279,-5.69838,12.1883
-20.7284,0.995723,0.198263,4,31,0,31.8889,5.40667,15.1713,11.4793,-7.03377,18.7867,-3.18082,1.47592,13.1047,0.144333,10.0064
-24.8479,0.915979,0.198263,5,31,0,28.2494,13.4247,32.2566,7.72363,24.6282,8.77401,-0.671354,11.2434,1.77079,14.7689,7.83465
-24.8378,1,0.198263,5,31,0,28.7247,5.41109,14.5597,16.2194,-9.25624,6.95016,8.45111,3.73682,33.353,14.884,10.7575
-20.4368,0.999958,0.198263,5,31,0,29.359,5.81009,11.1079,-1.59086,11.5802,13.8762,12.2724,10.1366,8.68216,6.57955,4.41553
-19.1007,0.914694,0.198263,3,7,0,25.0117,5.89116,10.1151,2.40557,10.987,13.1561,10.2444,8.76895,8.282,6.41419,8.80782
-13.3342,0.965812,0.198263,4,15,0,22.4032,8.32457,10.2576,11.3613,7.18398,7.72494,5.76677,5.57367,11.0042,13.8757,3.94987
