# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = eight_schools_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = C:\Users\zhixi\Documents\gitRepositories\sueAnalysis\stanModels\eightschools\fittingData\HnfTwLsVQZ8j4HU8iZsgYl-data.R
# init = 2 (Default)
# random
#   seed = 209564
# output
#   file = HnfTwLsVQZ8j4HU8iZsgYl-output-3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,tau
-22.1153,0.995325,0.077167,4,31,0,24.3237,12.9435,19.845,9.97963,9.10264,18.0582,3.3991,1.06262,20.4309,15.0645,4.23127
-25.0424,1,0.077167,5,31,0,26.2134,12.2876,15.3405,15.1155,24.4019,-0.254202,8.16398,16.7978,3.63575,16.7954,5.09889
-22.6882,0.878858,0.077167,4,15,0,34.004,11.7405,17.7686,11.4702,15.9845,6.08628,13.299,2.9832,10.3678,13.3028,16.9719
-20.5742,0.993517,0.077167,4,23,0,29.2194,12.6643,2.39456,16.8024,13.6482,6.808,11.8452,13.7975,6.63609,16.6525,4.4388
-12.5994,0.999988,0.077167,5,31,0,22.3618,8.70422,12.3601,8.44414,4.25852,11.6804,8.48725,5.51763,9.66561,9.22414,3.37677
-22.7071,0.980131,0.077167,5,31,0,24.2345,9.19358,25.1174,-5.52336,14.3551,15.0699,9.71561,-2.91222,15.3059,3.08539,11.8429
-24.413,0.999216,0.077167,6,63,0,27.4178,9.05825,4.15328,21.5545,-3.56865,3.9509,-3.22105,22.5088,8.74604,15.1406,9.72599
-18.9755,0.999308,0.077167,6,63,0,27.4778,7.64759,6.02094,10.4024,-6.35341,11.1469,10.6983,8.89058,13.7665,10.6435,7.60439
-19.669,0.996215,0.077167,6,63,0,24.9717,6.42179,17.4374,1.9093,15.6472,1.71112,-3.29641,3.0046,8.74389,3.85978,5.66282
-18.2034,0.987194,0.077167,5,63,0,23.5516,3.3983,9.46037,5.54224,-7.38446,11.1219,-0.218222,3.17753,9.10861,-1.61631,7.19557
-18.6851,0.998812,0.077167,5,63,0,22.218,3.18537,9.08232,6.57761,-6.84438,12.6865,1.97063,2.05203,11.6498,-2.47963,6.82363
-26.4161,0.97176,0.077167,5,63,0,29.8493,14.071,10.1348,5.95427,8.46022,-12.6606,9.80592,6.95294,5.11698,29.9756,14.4182
-21.4404,0.993396,0.077167,6,63,0,29.6823,3.86584,16.283,8.79608,-8.66487,13.5427,1.92437,11.3585,16.4414,8.13854,7.05485
-19.1152,0.999715,0.077167,6,63,0,24.8486,13.21,17.9511,0.922344,7.60755,8.25929,6.2491,16.6348,11.4099,10.1407,5.64529
-20.113,0.998597,0.077167,5,63,0,22.1129,7.82963,18.6757,0.719539,1.73347,5.75183,3.18638,18.0074,16.6031,12.7289,9.97528
-32.6112,0.964568,0.077167,6,63,0,34.9881,27.9863,12.7937,-3.80717,12.6314,21.7663,-7.21427,-14.0282,31.957,32.9836,39.5118
-26.6505,0.999453,0.077167,6,63,0,37.3765,5.88749,28.5591,19.8236,4.14411,4.23954,18.4214,4.50518,21.0365,30.5409,17.9155
-23.3455,0.999493,0.077167,6,63,0,28.5657,5.78198,28.239,11.5057,1.12865,-1.4864,12.239,0.436069,17.1255,25.9733,13.634
-20.3966,0.999576,0.077167,6,63,0,26.2618,12.7797,13.2905,-2.23165,4.93208,10.8104,0.240206,14.8258,17.4033,10.3075,9.41727
-19.9392,0.997121,0.077167,6,63,0,25.8469,8.39483,13.9385,-2.44462,3.87616,8.02352,-1.43571,7.89414,22.0275,8.06061,6.32669
-17.5995,0.998201,0.077167,5,31,0,22.0192,5.2206,8.07397,3.3121,9.47163,11.016,5.3271,-1.48425,13.3565,3.05635,7.56878
-18.861,0.995979,0.077167,5,31,0,22.047,6.87258,20.9551,1.71438,4.52621,-0.172027,6.27732,6.97276,9.49147,0.588324,5.73689
-15.3583,0.998089,0.077167,5,31,0,21.1748,4.41521,-1.18347,3.04305,5.41317,7.13762,0.502524,2.94481,8.57202,9.00277,3.70788
-13.087,0.99292,0.077167,5,63,0,18.6479,6.62368,10.4636,7.31438,8.08111,3.28097,7.7648,6.53987,3.10752,4.06607,2.56632
-12.6271,0.983639,0.077167,4,15,0,16.892,7.23197,9.97256,6.82165,8.22432,3.50997,7.70573,6.83818,3.4039,4.98766,2.64299
-12.4213,0.995762,0.077167,4,15,0,15.1998,5.15381,4.57784,7.37909,2.94382,4.84872,5.36293,4.7047,11.4208,4.28818,2.4249
-18.4089,0.831046,0.077167,5,31,0,21.3397,10.3738,11.2964,5.28059,13.5526,0.816663,3.11749,7.69874,3.85772,9.08283,5.77625
-18.4234,0.997799,0.077167,5,31,0,22.8181,8.87514,25.2918,6.14424,3.23287,2.48643,4.49719,5.05893,15.8646,8.95221,7.60501
-17.8522,0.975043,0.077167,5,63,0,22.5723,11.4243,7.97908,6.42158,6.16427,12.4635,5.84451,8.42055,13.2238,17.3809,8.50951
-22.5238,0.996638,0.077167,5,31,0,24.4134,7.89736,12.9226,6.25186,1.60643,8.59015,7.68921,2.60189,30.1462,8.4123,6.02484
-22.2072,0.984816,0.077167,5,47,0,26.1417,8.24402,14.8247,8.32256,4.31963,6.21549,4.9038,4.66035,29.9281,7.19712,16.6592
-22.0248,0.99943,0.077167,6,63,0,26.6587,14.3607,13.1501,13.1755,17.3824,2.76195,-4.11975,7.60013,6.20951,22.1787,9.83392
-22.513,0.998429,0.077167,6,63,0,29.0159,15.4204,26.9015,15.0572,18.6885,21.1046,13.0763,22.931,7.29039,15.0626,6.14779
-17.1513,0.999968,0.077167,5,31,0,24.0199,14.534,15.1702,11.8781,18.812,12.4316,5.23424,7.67995,12.0938,14.416,3.94988
-17.6512,0.997772,0.077167,4,31,0,19.3805,9.74757,17.5392,10.2592,19.3815,14.5834,4.54483,8.58911,11.9998,11.3378,6.25479
-18.7448,0.997733,0.077167,5,63,0,22.5966,11.4341,14.3773,6.72249,8.51253,16.7518,5.68489,-0.222043,11.661,3.99782,5.01543
-16.0189,0.991842,0.077167,4,31,0,20.7474,9.95366,15.7023,8.15217,12.0406,15.506,10.013,9.80366,15.1889,12.5629,5.73457
-15.8273,0.992156,0.077167,5,47,0,20.1352,10.0293,11.6786,7.12041,13.3269,15.9772,10.4039,5.21747,11.1675,7.28838,5.25278
-14.7143,0.993735,0.077167,4,31,0,18.9346,11.2992,17.2923,9.08908,11.7097,12.3326,4.81058,11.1866,8.27317,13.8094,3.86912
-19.4964,0.970408,0.077167,5,31,0,21.2171,9.39295,11.3111,8.40077,18.8153,14.8692,2.34722,12.7431,19.518,3.33458,7.03798
-15.925,0.990653,0.077167,5,47,0,23.3766,14.0928,17.9031,11.2424,18.4237,14.7349,9.59097,14.4544,16.7122,10.1046,5.11336
-12.4717,0.995999,0.077167,5,63,0,18.7889,11.2441,12.3574,11.9338,12.7122,13.7185,10.6245,7.8284,8.0304,8.40547,2.42081
-10.1437,0.966622,0.077167,4,15,0,14.6447,10.759,10.2762,10.8344,8.61032,8.54167,9.63362,12.6238,12.5556,12.9587,1.57891
-11.535,0.950087,0.077167,4,31,0,16.926,9.78553,9.31466,8.7817,7.52757,8.88474,6.99139,10.4083,12.9499,12.1904,1.52729
-10.9261,0.866793,0.077167,4,15,0,19.2412,10.1895,9.96951,7.738,6.25622,10.3407,7.92725,10.3737,10.0409,12.1153,1.79483
-10.1701,0.949944,0.077167,5,63,0,16.9201,7.87472,6.78927,8.13794,9.86215,8.00114,7.15904,5.76068,8.29562,4.2191,1.85465
-11.9255,0.981412,0.077167,4,15,0,15.7256,6.38254,9.20557,8.61818,5.19403,5.56329,8.38518,5.06807,9.3929,3.14649,1.99811
-12.7332,0.982917,0.077167,5,63,0,17.5036,4.02882,2.4271,1.93762,4.60163,4.87801,1.102,4.48492,1.74521,7.08893,3.08212
-12.4207,0.993188,0.077167,4,15,0,14.5412,4.60461,3.52331,3.22109,3.18609,2.65818,1.38154,5.44588,2.14036,7.3995,2.84976
-15.8197,0.984272,0.077167,4,15,0,18.2832,3.48629,4.53545,2.20881,9.58478,3.12386,2.46359,8.11597,0.000615807,3.5971,2.72686
-19.7028,0.976339,0.077167,5,31,0,22.4081,5.5299,7.9127,2.72121,-4.91341,0.962145,-2.58155,6.29038,12.314,10.8531,11.6024
-19.709,0.995413,0.077167,6,127,0,29.8565,14.8291,20.044,15.5144,24.6772,16.777,14.2386,9.09078,11.297,10.9901,4.13166
-17.7743,0.996235,0.077167,5,31,0,22.4482,11.8481,15.2963,10.1626,0.991874,10.8699,7.84236,13.8325,21.6073,14.0302,6.09981
-14.5643,0.992578,0.077167,5,31,0,22.716,7.15122,7.90682,11.916,11.7981,6.53722,7.25996,4.11997,3.36517,7.09872,2.80233
-14.0363,0.983645,0.077167,5,63,0,19.1269,10.0135,10.4307,6.17627,8.13459,13.2266,10.8661,12.2178,13.6571,12.621,2.06825
-10.4481,1,0.077167,4,15,0,16.0505,8.64555,9.61266,12.9925,9.46355,8.71489,7.76529,6.47137,8.86764,8.5403,2.21485
-9.5242,0.979612,0.077167,3,15,0,14.5316,10.5455,10.7275,11.0338,9.57304,9.53551,9.36086,14.127,11.6892,11.1938,1.47221
-6.86764,0.991418,0.077167,4,23,0,11.2708,10.4054,10.923,10.832,11.2807,11.5336,11.0437,8.08217,9.9958,10.0633,1.01511
-4.48781,0.970025,0.077167,3,7,0,8.24128,10.2319,9.67087,9.89025,9.89864,9.49853,9.76495,11.9052,10.5254,10.2492,0.916992
-6.41503,0.779556,0.077167,4,31,0,11.6929,8.35873,9.13167,6.44468,8.47582,8.5809,8.07353,9.85798,9.1776,9.16211,0.925388
-6.69403,0.952394,0.077167,3,7,0,10.1902,8.55698,8.65829,10.6408,9.4978,8.88059,8.99246,7.03701,8.36158,8.97409,0.891696
-7.58803,0.694151,0.077167,3,7,0,12.5586,8.8002,9.37681,8.75417,8.46571,10.4053,8.06881,11.0865,9.70318,8.47587,0.906498
-11.7131,0.38087,0.077167,5,47,0,15.2124,12.3626,12.6437,12.6954,10.1598,11.1886,13.4128,15.6582,12.3733,11.645,2.75535
-9.38821,0.996101,0.077167,4,15,0,15.7935,13.2453,13.0484,11.0268,14.2948,12.4971,12.4047,15.4427,14.4086,12.3022,1.59808
-7.60154,0.991415,0.077167,3,7,0,10.3758,13.5938,13.7315,11.7068,13.5749,13.1027,12.627,13.9347,14.5508,12.4399,1.52807
-8.88003,0.968856,0.077167,3,7,0,12.0211,13.0938,14.8169,12.6754,13.2159,12.6149,10.5602,14.562,14.7193,13.4144,1.45216
-10.9796,0.967471,0.077167,4,15,0,12.8378,12.6625,13.4413,13.3236,12.3577,13.426,14.3768,8.45773,11.7665,12.3414,1.58403
-13.6335,0.999365,0.077167,4,15,0,16.1121,12.3101,9.9695,10.1118,12.0769,10.1038,11.3846,15.3577,10.1603,15.4659,3.38635
-15.7945,0.970166,0.077167,4,31,0,18.3453,10.1577,13.681,7.72329,10.6094,14.4086,7.33086,14.5118,11.4145,16.0721,5.09234
-16.8472,0.992343,0.077167,4,31,0,19.3699,11.0405,16.4429,5.05283,9.76747,12.3998,10.4965,13.9218,9.03039,10.7475,6.62017
-16.7559,0.996483,0.077167,5,63,0,23.328,12.1777,17.2997,7.02517,14.5864,11.6653,11.3029,14.7234,13.0144,13.5067,6.55854
-22.541,0.993465,0.077167,6,63,0,25.8827,0.760781,12.7762,3.03552,0.564954,-2.28946,-2.87046,-4.59934,12.4781,-9.32343,16.7608
-22.7171,0.997934,0.077167,5,63,0,24.8752,2.95911,17.6336,6.4073,-6.40837,3.41785,-2.63286,5.62911,16.3955,-8.07954,19.4792
-23.7164,0.997477,0.077167,6,63,0,28.1679,4.26206,5.11892,-5.23623,7.26759,15.5415,-5.89191,-1.72795,4.48961,-11.0555,10.9453
-25.5957,0.997505,0.077167,6,63,0,30.82,13.8978,21.4329,16.4744,-2.77259,4.29512,-10.1969,-11.9791,16.3636,28.8083,20.7059
-24.9853,0.999588,0.077167,6,63,0,30.3141,6.55313,21.9688,23.6989,5.85294,-4.59169,11.9013,17.3853,6.39455,9.26508,10.2796
-26.5366,0.998225,0.077167,5,63,0,33.1292,-2.77684,-5.53362,-9.81229,5.98412,16.3293,-1.04436,-0.39359,11.4647,6.07855,18.8214
-29.3254,0.998225,0.077167,6,63,0,34.3832,9.19235,42.467,27.6844,3.17379,2.83331,22.7633,-1.17003,18.6614,12.9259,18.9578
-28.9404,0.995512,0.077167,6,63,0,34.1085,11.7424,4.21191,1.03431,10.1992,20.1869,-20.1877,16.0568,20.6952,13.1033,9.73372
-28.5943,0.999977,0.077167,6,63,0,32.6655,9.86433,27.5508,21.8301,5.85751,3.67631,28.0235,0.253206,11.6073,12.0153,19.5133
-22.9389,0.994807,0.077167,5,31,0,33.5473,14.1505,33.8167,11.1389,-0.399743,8.93213,9.5726,-6.70428,16.0417,15.1819,17.4594
-23.2281,0.999658,0.077167,6,63,0,24.9739,11.8449,36.724,10.2293,1.03938,8.70837,12.2253,-0.67741,17.7877,24.3197,9.84177
-21.2262,0.998184,0.077167,6,63,0,26.2624,16.5108,19.8352,8.90874,20.3734,13.472,-2.09498,5.32425,18.0831,23.4312,12.0821
-24.0397,0.999208,0.077167,5,31,0,25.2818,19.2763,9.29223,9.14205,25,12.0993,0.13997,4.63473,24.3838,28.8125,13.4576
-22.2054,0.999817,0.077167,6,63,0,27.1844,14.8768,26.293,22.5366,-4.61446,12.4055,9.59178,11.8174,13.5166,9.36065,7.69044
-25.5016,0.969757,0.077167,6,63,0,32.4193,6.50696,5.04647,-10.1387,11.3711,6.88732,-9.39487,-7.55424,11.1965,-7.17263,11.2452
-26.2407,0.997206,0.077167,6,63,0,32.4952,7.53055,22.0958,27.1063,-9.03104,0.434123,9.82366,8.80396,9.85348,30.2295,16.3736
-29.49,0.998388,0.077167,6,63,0,35.7699,20.1394,-1.17135,13.9772,4.00341,31.3152,-3.83301,-4.38158,9.19569,28.8218,15.3572
-25.4295,0.98881,0.077167,5,31,0,32.8381,8.36493,20.2191,8.44149,6.03379,25.6583,-10.176,8.82865,18.0464,27.6364,9.7366
-25.9278,0.999844,0.077167,6,63,0,31.6561,16.3229,15.9169,15.4937,-13.6061,0.839249,10.3616,20.9013,16.9079,28.9062,16.1605
-21.2608,0.99066,0.077167,6,63,0,30.8757,5.1835,23.4181,9.03604,-5.58611,8.58979,3.67007,1.63511,8.33086,-1.19249,15.5081
-17.8414,0.996866,0.077167,6,63,0,24.4096,8.99447,2.92079,11.8129,9.72013,9.64155,-1.17194,8.31749,10.5487,4.55765,3.69172
-19.6354,0.985305,0.077167,5,47,0,23.702,5.84151,9.75427,15.525,13.0802,10.7219,2.78388,3.31161,11.5581,4.32401,10.7408
-19.1414,0.998751,0.077167,5,31,0,23.1825,4.57026,15.9066,0.797568,3.44676,1.7985,7.01912,9.78802,7.86484,10.4862,3.89145
-17.8276,0.99927,0.077167,5,63,0,22.2041,9.79767,4.3175,6.9855,5.6438,14.7673,5.42674,6.52415,3.75543,12.135,6.28122
-19.9128,0.99251,0.077167,5,31,0,25.0658,9.12809,18.8016,7.56677,8.75334,4.54357,6.24738,10.0825,20.8714,6.25217,12.7853
-19.0116,0.998285,0.077167,5,47,0,24.6446,12.1221,8.77102,18.0912,13.594,18.2542,12.756,14.57,7.68098,16.4265,5.55092
-19.6619,0.998188,0.077167,5,31,0,24.3055,19.9729,25.9934,13.8981,17.2173,14.1545,15.8861,18.4624,24.1323,16.756,3.57455
-23.6438,0.98568,0.077167,5,31,0,25.7091,16.5761,24.5687,15.5408,14.2367,18.2037,18.9843,13.182,30.0141,14.3869,12.1736
-23.9938,0.998936,0.077167,6,63,0,30.98,12.9049,12.5408,16.4194,-2.32833,9.165,-7.58767,1.34095,0.517076,22.7275,11.4809
-24.7133,0.991344,0.077167,6,63,0,28.8199,8.54857,24.0072,0.926675,0.789167,8.05847,10.4038,7.54922,29.6622,-7.57572,8.76608
-23.1873,1,0.077167,5,63,0,27.6186,3.18551,14.0349,3.54162,-5.0734,1.39494,8.29059,-0.934841,30.1204,3.61441,15.215
-19.9796,0.998862,0.077167,6,63,0,28.7481,4.19684,13.0596,9.39496,7.36145,10.4878,4.91144,2.73218,-5.28202,7.46753,5.37465
-21.1032,0.997182,0.077167,6,127,0,25.3483,17.2428,24.0433,14.2419,-1.46161,9.29232,3.45797,9.74053,25.2793,20.0888,11.0884
-18.9505,0.99702,0.077167,6,63,0,27.1616,4.50764,5.98056,4.91783,-0.399455,7.53324,8.26104,-6.87926,0.292813,1.94149,5.52914
-24.1779,0.964937,0.077167,6,63,0,26.2517,10.4406,1.12391,0.554005,9.18537,-2.17157,-11.4108,12.3048,15.4511,8.17439,9.96476
-21.0281,0.995455,0.077167,6,63,0,26.9238,7.00852,9.18073,21.2904,8.27645,12.7053,4.48411,14.6815,18.2224,9.32662,8.34628
-24.2666,0.985212,0.077167,6,63,0,28.5131,16.2617,2.94068,5.31475,-0.0873889,6.22463,11.6448,10.4333,26.8557,3.63102,10.4953
-24.4696,0.98979,0.077167,6,63,0,27.8365,13.4096,27.1588,14.647,14.7356,8.18826,-1.92696,10.7734,-3.45299,18.8307,15.7207
-23.8461,0.998789,0.077167,6,63,0,31.2858,10.6438,6.71257,19.0995,3.64891,16.6116,16.0479,8.80341,27.1521,0.0598275,8.38929
-24.6094,0.999464,0.077167,6,63,0,27.1666,1.2288,8.18823,-4.12741,5.47793,-0.542514,-11.0713,8.72246,-6.19989,14.2766,10.243
-27.2144,0.999119,0.077167,6,63,0,30.4541,8.41084,10.979,12.1447,-4.64431,11.5724,17.3245,-1.05212,32.4398,-14.0804,13.4348
-25.6378,0.998891,0.077167,5,31,0,28.2753,9.55566,12.3918,12.2027,-3.14462,13.0743,13.1234,0.0732959,29.5641,-15.0689,12.6298
-22.5877,0.983257,0.077167,6,63,0,30.869,-1.28028,1.40065,3.56924,-4.89949,6.92975,9.08347,-4.82233,17.2453,1.89947,6.53591
-22.2343,0.999884,0.077167,5,63,0,27.585,9.73443,23.8066,10.2024,7.32913,7.52338,-2.11601,20.2627,0.720091,14.1336,9.98804
-26.0351,0.996161,0.077167,6,63,0,28.0862,6.37628,-5.08758,-0.876429,-6.47737,7.09454,5.7342,-15.9559,24.5911,6.42087,12.6953
-25.8601,0.999569,0.077167,6,63,0,31.0233,9.03946,25.7591,7.0339,0.192646,-3.6595,-9.01809,14.9604,-5.43502,16.5351,13.5244
-24.7615,0.999453,0.077167,6,63,0,29.4652,6.2028,24.7141,3.10752,1.80266,-2.58289,-2.93937,18.5068,-2.53503,19.2605,13.0502
-23.0711,0.999915,0.077167,6,63,0,28.6777,5.92711,7.43203,14.6327,13.5953,13.8998,2.09319,-10.9921,20.6095,-3.08379,9.7563
-17.9753,0.999842,0.077167,5,63,0,24.1565,8.267,17.5981,10.1974,-0.969746,4.57614,7.37369,11.4112,7.82335,8.06089,3.82076
-17.7761,0.945178,0.077167,4,15,0,22.1926,6.1278,13.9149,11.2909,1.23146,5.6301,9.47922,8.5555,6.16436,8.02295,8.01713
-15.7516,0.998956,0.077167,5,63,0,21.3262,9.78843,8.14577,7.59269,15.304,12.9661,6.86844,7.86618,15.261,12.4743,5.37524
-14.1851,0.994506,0.077167,4,31,0,19.0041,9.05721,8.716,12.5196,3.2917,9.45624,9.876,3.93266,10.8155,9.6829,2.73093
-14.7531,0.989814,0.077167,4,31,0,17.3473,10.5658,9.37804,11.7931,8.13258,11.9548,8.58893,11.6168,16.4178,12.1772,5.20775
-12.1625,0.996115,0.077167,4,15,0,15.6731,11.7385,8.17759,11.4142,10.3726,12.1322,8.3226,10.6743,15.512,12.5392,2.54232
-11.5354,0.996152,0.077167,4,15,0,15.8917,12.7447,12.9522,13.3119,11.6708,9.32018,14.5507,11.7444,9.85741,12.5405,1.74636
-11.7679,0.996438,0.077167,5,47,0,20.9728,3.67358,4.61269,4.9364,1.6501,-0.780517,4.31168,2.87794,2.84621,4.34117,2.5841
-10.1649,0.995272,0.077167,4,15,0,15.1166,2.93103,2.24241,4.76189,3.05872,4.98619,0.265603,0.856995,4.0001,2.15561,1.85961
-8.51425,0.985709,0.077167,3,15,0,12.4077,3.01164,3.39467,4.35216,3.3554,5.68855,3.00115,1.75833,2.52377,1.98391,1.53243
-11.0665,0.831898,0.077167,4,15,0,14.0736,3.98954,4.71509,2.42711,1.87075,0.172918,2.55367,3.60343,4.01047,3.98411,2.44375
-14.2188,0.982614,0.077167,3,7,0,15.1716,2.51805,3.80483,3.38373,1.00266,0.693429,3.09671,5.50378,3.61575,8.95776,2.36861
-12.3981,0.983979,0.077167,5,47,0,17.7179,8.62333,6.65087,9.01284,7.05728,11.6537,8.23099,11.8918,12.7734,8.85381,2.58601
-13.3032,0.982337,0.077167,5,47,0,15.5944,10.1912,13.6959,10.3324,8.78809,9.72255,8.77936,5.82677,15.7912,11.4581,3.94499
-11.5136,0.987248,0.077167,5,47,0,17.6325,5.07449,5.98364,3.26618,6.16336,5.83634,3.42852,3.43733,1.69948,3.39448,1.47709
-10.4338,0.999679,0.077167,4,31,0,15.0844,3.94737,4.75997,5.24372,4.74769,7.22375,6.47286,2.60598,4.21644,5.07149,1.83592
-10.5667,0.976726,0.077167,3,15,0,15.9318,5.45655,5.91182,3.97996,6.2031,6.04942,2.78843,2.4195,5.30374,4.7756,1.20265
-7.70035,1,0.077167,3,7,0,12.309,4.98275,4.32211,5.10316,2.9178,5.51466,6.61052,6.27303,4.30806,5.72301,1.17569
-6.88201,0.987402,0.077167,3,7,0,11.8813,4.75139,4.99324,4.09764,4.82717,2.51899,5.50179,3.92686,6.14435,4.97369,1.00135
-5.27168,0.981894,0.077167,3,7,0,9.53326,4.14374,4.20793,6.03821,4.20443,3.60448,3.41766,4.55612,3.98448,4.13102,1.10781
-5.27168,0.811432,0.077167,2,3,0,10.6636,4.14374,4.20793,6.03821,4.20443,3.60448,3.41766,4.55612,3.98448,4.13102,1.10781
-3.70791,0.509175,0.077167,3,7,0,9.36924,4.47826,4.17142,4.03051,4.22064,4.58972,4.50925,4.03554,4.52138,5.21997,1.08303
-5.67911,0.832937,0.077167,4,15,0,6.58233,4.7637,6.1836,4.46767,3.60576,4.96244,4.16626,3.22308,4.59896,5.25016,1.07035
-8.52669,0.669901,0.077167,3,7,0,12.1913,5.57492,5.01593,4.71609,5.80424,4.00712,6.00764,6.48684,4.40772,3.33072,0.9654
-4.82352,0.714836,0.077167,3,7,0,10.6997,4.45829,4.34915,4.79507,5.21342,4.85945,4.99071,6.18374,4.29964,4.3693,0.97936
-3.56498,0.88711,0.077167,3,15,0,8.22336,3.96794,4.74075,3.83396,3.01301,3.57318,2.82533,3.59875,4.32719,4.10737,0.805232
-7.29633,0.415324,0.077167,5,63,0,10.9558,8.16474,10.7772,8.27375,9.01153,8.08827,8.7475,8.87618,7.38997,7.15319,1.04114
-5.18487,0.497309,0.077167,3,7,0,12.562,8.05714,6.89154,8.4306,8.54308,9.29038,8.02755,8.80985,8.73073,9.20494,0.895209
-2.43736,0.221335,0.077167,5,41,0,8.16531,7.45825,8.03713,7.91382,7.78137,6.47046,7.37498,8.0968,8.01202,7.78056,0.748281
-4.11544,0.448907,0.077167,3,7,0,6.86686,7.51349,8.07069,6.78575,7.28135,7.72715,8.92084,8.37115,8.05513,7.08974,0.776158
-4.05659,0.959306,0.077167,4,31,0,9.25197,8.85317,7.95875,9.35479,9.27531,8.99443,7.37168,8.08687,8.48017,9.01379,0.825652
-3.07711,0.636657,0.077167,3,7,0,8.24544,9.26218,9.51887,8.64247,8.271,8.68354,9.90814,9.84355,9.49765,8.57917,0.707602
-2.40742,0.285082,0.077167,2,7,0,10.2191,9.28617,9.92843,9.40851,9.35401,8.40098,10.0825,9.43438,9.83334,9.89673,0.632737
-2.57301,0.309012,0.077167,1,3,0,6.74303,9.33168,9.33951,8.71806,9.40684,8.75083,10.2352,9.82487,9.95811,9.97113,0.56142
-2.70909,0.276793,0.077167,1,3,0,9.23932,9.28497,9.89184,8.94845,9.71839,9.87848,10.0633,8.30487,9.57615,8.95398,0.607797
-2.70909,0.0698638,0.077167,4,23,0,7.41956,9.28497,9.89184,8.94845,9.71839,9.87848,10.0633,8.30487,9.57615,8.95398,0.607797
-1.09963,0.151876,0.077167,3,7,0,5.38824,9.24899,10.233,9.58549,9.69876,9.30269,9.44011,9.17686,9.49163,8.8957,0.640187
-3.73433,0.548806,0.077167,3,10,1,6.15786,8.57861,7.68357,9.78516,8.40298,8.50779,8.32049,9.51429,9.06575,8.79852,0.845303
-10.596,0.445899,0.077167,3,11,0,18.1921,8.59441,8.23679,10.1653,9.72644,4.62554,10.0662,7.09441,8.98707,9.06285,1.61522
-13.8434,0.963018,0.077167,4,15,0,18.2633,8.77974,10.0895,6.70245,11.842,5.23963,6.77602,11.747,7.70604,8.36347,4.23627
-17.4784,0.991396,0.077167,5,31,0,21.1658,12.1637,13.7939,10.2114,7.05627,10.3527,14.0456,5.38041,15.5719,14.8615,7.81013
-19.0031,0.992055,0.077167,5,55,0,22.9773,9.44626,12.4074,11.5563,10.457,10.861,-2.96809,12.0678,10.8938,0.599466,9.07155
-21.3558,0.998133,0.077167,6,63,0,26.2271,-0.781133,4.02969,-0.96851,-8.8243,-5.82884,6.78077,-6.10379,6.71155,11.2748,8.23299
-19.1532,0.994857,0.077167,5,31,0,23.8257,0.90942,6.75352,-7.18582,-4.87722,1.03,-4.54873,2.19669,7.1128,7.24383,4.99873
-22.3968,0.992509,0.077167,6,63,0,27.0733,14.4635,15.5509,30.8741,12.9343,9.40639,10.4705,8.42947,13.8731,10.6267,9.50749
-21.7185,0.999261,0.077167,6,63,0,28.1192,13.2535,9.04106,10.3058,24.4203,12.646,10.8148,9.00209,26.6839,15.6838,9.51648
-19.3385,0.999665,0.077167,5,31,0,23.7639,17.294,19.6247,17.8799,19.4304,11.5037,7.33231,6.04597,23.2297,14.1709,5.88105
-17.162,0.999886,0.077167,5,31,0,21.6228,13.368,19.386,16.4456,7.23049,16.5401,10.8138,13.7133,8.12996,16.9651,4.32006
-18.3149,0.982648,0.077167,5,31,0,22.3231,14.4046,15.4057,20.6899,10.282,8.35645,13.9492,13.4389,8.98973,13.2541,6.14792
-17.4527,0.994585,0.077167,5,63,0,22.9905,5.07646,10.4697,1.40467,6.84518,10.2013,-0.993753,2.90067,14.4376,8.60967,7.99837
-17.8383,0.997238,0.077167,5,31,0,20.7617,6.81256,5.23558,5.28314,4.51678,8.41664,1.70814,-4.71385,12.9825,13.5394,6.99636
-17.3318,0.990243,0.077167,4,15,0,20.6406,6.77245,6.82564,5.43169,4.4902,8.1051,0.636623,-0.930255,12.5362,13.1546,8.08467
-21.2581,0.996145,0.077167,5,31,0,24.0232,8.98587,5.60891,1.97005,5.54069,9.63135,-1.64863,0.65418,5.44255,21.0547,5.41837
-22.5283,0.976834,0.077167,6,63,0,26.5156,13.621,23.3641,11.1715,2.02997,1.96025,8.83062,-4.20087,10.2345,-2.72799,13.4551
